IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria
109321,2024.0,3.0,5.0,378.0,MSIIIb
109321,2024.0,4.0,0.0,378.0,MSIIIb
109321,2024.0,5.0,2.0,378.0,MSIIIb
109321,2024.0,6.0,7.0,378.0,MSIIIb
109321,2024.0,7.0,2.0,378.0,MSIIIb
109321,2024.0,8.0,7.0,378.0,MSIIIb
109321,2024.0,9.0,3.0,378.0,MSIIIb
109321,2024.0,10.0,10.0,378.0,MSIIIb
109321,2024.0,11.0,4.0,378.0,MSIIIb
109323,2024.0,1.0,2.0,273.0,MSIIIb
109323,2024.0,2.0,2.0,273.0,MSIIIb
109323,2024.0,3.0,5.0,273.0,MSIIIb
109323,2024.0,4.0,8.0,273.0,MSIIIb
109323,2024.0,5.0,7.0,273.0,MSIIIb
109323,2024.0,6.0,3.0,273.0,MSIIIb
109323,2024.0,7.0,1.0,273.0,MSIIIb
109323,2024.0,8.0,5.0,273.0,MSIIIb
109323,2024.0,9.0,3.0,273.0,MSIIIb
109323,2024.0,10.0,7.0,273.0,MSIIIb
109323,2024.0,11.0,7.0,273.0,MSIIIb
109324,2024.0,1.0,14.0,648.0,MSIIIb
109324,2024.0,2.0,10.0,648.0,MSIIIb
109324,2024.0,3.0,19.0,648.0,MSIIIb
109324,2024.0,4.0,14.0,648.0,MSIIIb
109324,2024.0,5.0,22.0,648.0,MSIIIb
109324,2024.0,6.0,15.0,648.0,MSIIIb
109324,2024.0,7.0,12.0,648.0,MSIIIb
109324,2024.0,8.0,17.0,648.0,MSIIIb
109324,2024.0,9.0,4.0,648.0,MSIIIb
109324,2024.0,10.0,22.0,648.0,MSIIIb
109324,2024.0,11.0,14.0,648.0,MSIIIb
109390,2024.0,1.0,6.0,268.0,MSIIIb
109390,2024.0,2.0,5.0,268.0,MSIIIb
109390,2024.0,3.0,5.0,268.0,MSIIIb
109390,2024.0,4.0,6.0,268.0,MSIIIb
109390,2024.0,5.0,3.0,268.0,MSIIIb
109390,2024.0,6.0,5.0,268.0,MSIIIb
109390,2024.0,7.0,5.0,268.0,MSIIIb
109390,2024.0,8.0,4.0,268.0,MSIIIb
109390,2024.0,9.0,6.0,268.0,MSIIIb
109390,2024.0,10.0,3.0,268.0,MSIIIb
109390,2024.0,11.0,1.0,268.0,MSIIIb
109407,,,,117.0,MSIIIb
109410,2024.0,5.0,1.0,3.0,MSIIIb
109410,2024.0,10.0,1.0,3.0,MSIIIb
109410,2024.0,11.0,0.0,3.0,MSIIIb
109412,2024.0,1.0,0.0,7.0,MSIIIb
109412,2024.0,3.0,0.0,7.0,MSIIIb
109412,2024.0,4.0,2.0,7.0,MSIIIb
109412,2024.0,5.0,1.0,7.0,MSIIIb
109412,2024.0,6.0,0.0,7.0,MSIIIb
109412,2024.0,7.0,0.0,7.0,MSIIIb
109412,2024.0,9.0,0.0,7.0,MSIIIb
109412,2024.0,10.0,0.0,7.0,MSIIIb
109412,2024.0,11.0,0.0,7.0,MSIIIb
109413,2024.0,3.0,0.0,8.0,MSIIIb
109413,2024.0,4.0,0.0,8.0,MSIIIb
109413,2024.0,6.0,0.0,8.0,MSIIIb
109413,2024.0,7.0,0.0,8.0,MSIIIb
109413,2024.0,8.0,0.0,8.0,MSIIIb
109413,2024.0,9.0,1.0,8.0,MSIIIb
109413,2024.0,10.0,2.0,8.0,MSIIIb
109413,2024.0,11.0,1.0,8.0,MSIIIb
109414,2024.0,1.0,2.0,37.0,MSIIIb
109414,2024.0,2.0,0.0,37.0,MSIIIb
109414,2024.0,3.0,0.0,37.0,MSIIIb
109414,2024.0,4.0,0.0,37.0,MSIIIb
109414,2024.0,5.0,1.0,37.0,MSIIIb
109414,2024.0,6.0,1.0,37.0,MSIIIb
109414,2024.0,7.0,1.0,37.0,MSIIIb
109414,2024.0,8.0,0.0,37.0,MSIIIb
109414,2024.0,9.0,0.0,37.0,MSIIIb
109414,2024.0,10.0,3.0,37.0,MSIIIb
109414,2024.0,11.0,2.0,37.0,MSIIIb
109416,2024.0,4.0,0.0,,MSIIIb
109416,2024.0,6.0,0.0,,MSIIIb
109417,,,,1.0,MSIIIb
109418,,,,2.0,MSIIIb
109419,,,,1.0,MSIIIb
109420,2024.0,4.0,0.0,2.0,MSIIIb
109420,2024.0,6.0,0.0,2.0,MSIIIb
109420,2024.0,8.0,0.0,2.0,MSIIIb
109709,2024.0,1.0,0.0,41.0,MSIIIb
109709,2024.0,2.0,3.0,41.0,MSIIIb
109709,2024.0,3.0,0.0,41.0,MSIIIb
109709,2024.0,4.0,2.0,41.0,MSIIIb
109709,2024.0,5.0,1.0,41.0,MSIIIb
109709,2024.0,6.0,1.0,41.0,MSIIIb
109709,2024.0,7.0,3.0,41.0,MSIIIb
109709,2024.0,8.0,3.0,41.0,MSIIIb
109709,2024.0,9.0,4.0,41.0,MSIIIb
109709,2024.0,10.0,15.0,41.0,MSIIIb
109709,2024.0,11.0,0.0,41.0,MSIIIb
109711,2024.0,1.0,5.0,116.0,MSIIIb
109711,2024.0,2.0,3.0,116.0,MSIIIb
109711,2024.0,3.0,1.0,116.0,MSIIIb
109711,2024.0,4.0,3.0,116.0,MSIIIb
109711,2024.0,5.0,2.0,116.0,MSIIIb
109711,2024.0,6.0,0.0,116.0,MSIIIb
109711,2024.0,7.0,4.0,116.0,MSIIIb
109711,2024.0,8.0,1.0,116.0,MSIIIb
109711,2024.0,9.0,0.0,116.0,MSIIIb
109711,2024.0,10.0,0.0,116.0,MSIIIb
109711,2024.0,11.0,1.0,116.0,MSIIIb
109712,2024.0,1.0,2.0,113.0,MSIIIb
109712,2024.0,2.0,0.0,113.0,MSIIIb
109712,2024.0,3.0,4.0,113.0,MSIIIb
109712,2024.0,4.0,2.0,113.0,MSIIIb
109712,2024.0,5.0,1.0,113.0,MSIIIb
109712,2024.0,6.0,2.0,113.0,MSIIIb
109712,2024.0,7.0,1.0,113.0,MSIIIb
109712,2024.0,8.0,2.0,113.0,MSIIIb
109712,2024.0,9.0,0.0,113.0,MSIIIb
109712,2024.0,10.0,5.0,113.0,MSIIIb
109712,2024.0,11.0,6.0,113.0,MSIIIb
109713,2024.0,1.0,0.0,29.0,MSIIIb
109713,2024.0,2.0,1.0,29.0,MSIIIb
109713,2024.0,3.0,0.0,29.0,MSIIIb
109713,2024.0,4.0,2.0,29.0,MSIIIb
109713,2024.0,5.0,3.0,29.0,MSIIIb
109713,2024.0,6.0,5.0,29.0,MSIIIb
109713,2024.0,7.0,4.0,29.0,MSIIIb
109713,2024.0,8.0,2.0,29.0,MSIIIb
109713,2024.0,9.0,1.0,29.0,MSIIIb
109713,2024.0,10.0,1.0,29.0,MSIIIb
109713,2024.0,11.0,2.0,29.0,MSIIIb
109715,2024.0,1.0,0.0,58.0,MSIIIb
109715,2024.0,2.0,1.0,58.0,MSIIIb
109715,2024.0,3.0,1.0,58.0,MSIIIb
109715,2024.0,4.0,2.0,58.0,MSIIIb
109715,2024.0,5.0,1.0,58.0,MSIIIb
109715,2024.0,6.0,1.0,58.0,MSIIIb
109715,2024.0,7.0,5.0,58.0,MSIIIb
109715,2024.0,8.0,3.0,58.0,MSIIIb
109715,2024.0,9.0,0.0,58.0,MSIIIb
109715,2024.0,10.0,0.0,58.0,MSIIIb
109715,2024.0,11.0,2.0,58.0,MSIIIb
109716,2024.0,1.0,1.0,39.0,MSIIIb
109716,2024.0,2.0,0.0,39.0,MSIIIb
109716,2024.0,3.0,0.0,39.0,MSIIIb
109716,2024.0,4.0,0.0,39.0,MSIIIb
109716,2024.0,5.0,0.0,39.0,MSIIIb
109716,2024.0,6.0,1.0,39.0,MSIIIb
109716,2024.0,7.0,0.0,39.0,MSIIIb
109716,2024.0,8.0,0.0,39.0,MSIIIb
109716,2024.0,9.0,0.0,39.0,MSIIIb
109716,2024.0,10.0,0.0,39.0,MSIIIb
109716,2024.0,11.0,2.0,39.0,MSIIIb
109718,2024.0,1.0,0.0,92.0,MSIIIb
109718,2024.0,2.0,4.0,92.0,MSIIIb
109718,2024.0,3.0,5.0,92.0,MSIIIb
109718,2024.0,4.0,1.0,92.0,MSIIIb
109718,2024.0,5.0,5.0,92.0,MSIIIb
109718,2024.0,6.0,2.0,92.0,MSIIIb
109718,2024.0,7.0,4.0,92.0,MSIIIb
109718,2024.0,8.0,7.0,92.0,MSIIIb
109718,2024.0,9.0,2.0,92.0,MSIIIb
109718,2024.0,10.0,6.0,92.0,MSIIIb
109718,2024.0,11.0,1.0,92.0,MSIIIb
110160,2024.0,1.0,1.0,80.0,MSIIIb
110160,2024.0,2.0,4.0,80.0,MSIIIb
110160,2024.0,3.0,1.0,80.0,MSIIIb
110160,2024.0,4.0,8.0,80.0,MSIIIb
110160,2024.0,5.0,5.0,80.0,MSIIIb
110160,2024.0,6.0,3.0,80.0,MSIIIb
110160,2024.0,7.0,3.0,80.0,MSIIIb
110160,2024.0,8.0,13.0,80.0,MSIIIb
110160,2024.0,9.0,5.0,80.0,MSIIIb
110160,2024.0,10.0,7.0,80.0,MSIIIb
110160,2024.0,11.0,3.0,80.0,MSIIIb
110308,2024.0,1.0,6.0,521.0,MSIIIb
110308,2024.0,2.0,3.0,521.0,MSIIIb
110308,2024.0,3.0,6.0,521.0,MSIIIb
110308,2024.0,4.0,11.0,521.0,MSIIIb
110308,2024.0,5.0,4.0,521.0,MSIIIb
110308,2024.0,6.0,5.0,521.0,MSIIIb
110308,2024.0,7.0,7.0,521.0,MSIIIb
110308,2024.0,8.0,23.0,521.0,MSIIIb
110308,2024.0,9.0,5.0,521.0,MSIIIb
110308,2024.0,10.0,10.0,521.0,MSIIIb
110308,2024.0,11.0,3.0,521.0,MSIIIb
110310,2024.0,1.0,4.0,177.0,MSIIIb
110310,2024.0,2.0,4.0,177.0,MSIIIb
110310,2024.0,3.0,6.0,177.0,MSIIIb
110310,2024.0,4.0,7.0,177.0,MSIIIb
110310,2024.0,5.0,6.0,177.0,MSIIIb
110310,2024.0,6.0,5.0,177.0,MSIIIb
110310,2024.0,7.0,6.0,177.0,MSIIIb
110310,2024.0,8.0,7.0,177.0,MSIIIb
110310,2024.0,9.0,5.0,177.0,MSIIIb
110310,2024.0,10.0,8.0,177.0,MSIIIb
110310,2024.0,11.0,4.0,177.0,MSIIIb
110315,2024.0,1.0,6.0,434.0,MSIIIb
110315,2024.0,2.0,1.0,434.0,MSIIIb
110315,2024.0,3.0,3.0,434.0,MSIIIb
110315,2024.0,4.0,11.0,434.0,MSIIIb
110315,2024.0,5.0,15.0,434.0,MSIIIb
110315,2024.0,6.0,4.0,434.0,MSIIIb
110315,2024.0,7.0,6.0,434.0,MSIIIb
110315,2024.0,8.0,5.0,434.0,MSIIIb
110315,2024.0,9.0,2.0,434.0,MSIIIb
110315,2024.0,10.0,10.0,434.0,MSIIIb
110315,2024.0,11.0,4.0,434.0,MSIIIb
110316,2024.0,1.0,6.0,350.0,MSIIIb
110316,2024.0,2.0,7.0,350.0,MSIIIb
110316,2024.0,3.0,5.0,350.0,MSIIIb
110316,2024.0,4.0,8.0,350.0,MSIIIb
110316,2024.0,5.0,2.0,350.0,MSIIIb
110316,2024.0,6.0,4.0,350.0,MSIIIb
110316,2024.0,7.0,5.0,350.0,MSIIIb
110316,2024.0,8.0,1.0,350.0,MSIIIb
110316,2024.0,9.0,1.0,350.0,MSIIIb
110316,2024.0,10.0,3.0,350.0,MSIIIb
110316,2024.0,11.0,1.0,350.0,MSIIIb
110320,2024.0,1.0,9.0,525.0,MSIIIb
110320,2024.0,2.0,6.0,525.0,MSIIIb
110320,2024.0,3.0,2.0,525.0,MSIIIb
110320,2024.0,4.0,8.0,525.0,MSIIIb
110320,2024.0,5.0,4.0,525.0,MSIIIb
110320,2024.0,6.0,4.0,525.0,MSIIIb
110320,2024.0,7.0,6.0,525.0,MSIIIb
110320,2024.0,8.0,3.0,525.0,MSIIIb
110320,2024.0,9.0,4.0,525.0,MSIIIb
110320,2024.0,10.0,13.0,525.0,MSIIIb
110320,2024.0,11.0,6.0,525.0,MSIIIb
110325,2024.0,1.0,8.0,374.0,MSIIIb
110325,2024.0,2.0,3.0,374.0,MSIIIb
110325,2024.0,3.0,8.0,374.0,MSIIIb
110325,2024.0,4.0,8.0,374.0,MSIIIb
110325,2024.0,5.0,4.0,374.0,MSIIIb
110325,2024.0,6.0,6.0,374.0,MSIIIb
110325,2024.0,7.0,6.0,374.0,MSIIIb
110325,2024.0,8.0,3.0,374.0,MSIIIb
110325,2024.0,9.0,4.0,374.0,MSIIIb
110325,2024.0,10.0,3.0,374.0,MSIIIb
110325,2024.0,11.0,6.0,374.0,MSIIIb
110330,2024.0,1.0,8.0,369.0,MSIIIb
110330,2024.0,2.0,8.0,369.0,MSIIIb
110330,2024.0,3.0,8.0,369.0,MSIIIb
110330,2024.0,4.0,28.0,369.0,MSIIIb
110330,2024.0,5.0,8.0,369.0,MSIIIb
110330,2024.0,6.0,11.0,369.0,MSIIIb
110330,2024.0,7.0,6.0,369.0,MSIIIb
110330,2024.0,8.0,16.0,369.0,MSIIIb
110330,2024.0,9.0,2.0,369.0,MSIIIb
110330,2024.0,10.0,10.0,369.0,MSIIIb
110330,2024.0,11.0,2.0,369.0,MSIIIb
110331,2024.0,1.0,5.0,310.0,MSIIIb
110331,2024.0,2.0,0.0,310.0,MSIIIb
110331,2024.0,3.0,6.0,310.0,MSIIIb
110331,2024.0,4.0,3.0,310.0,MSIIIb
110331,2024.0,5.0,3.0,310.0,MSIIIb
110331,2024.0,6.0,11.0,310.0,MSIIIb
110331,2024.0,7.0,7.0,310.0,MSIIIb
110331,2024.0,8.0,4.0,310.0,MSIIIb
110331,2024.0,9.0,3.0,310.0,MSIIIb
110331,2024.0,10.0,2.0,310.0,MSIIIb
110331,2024.0,11.0,13.0,310.0,MSIIIb
110335,2024.0,1.0,7.0,370.0,MSIIIb
110335,2024.0,2.0,5.0,370.0,MSIIIb
110335,2024.0,3.0,5.0,370.0,MSIIIb
110335,2024.0,4.0,11.0,370.0,MSIIIb
110335,2024.0,5.0,5.0,370.0,MSIIIb
110335,2024.0,6.0,5.0,370.0,MSIIIb
110335,2024.0,7.0,8.0,370.0,MSIIIb
110335,2024.0,8.0,4.0,370.0,MSIIIb
110335,2024.0,9.0,4.0,370.0,MSIIIb
110335,2024.0,10.0,6.0,370.0,MSIIIb
110335,2024.0,11.0,8.0,370.0,MSIIIb
110340,2024.0,1.0,5.0,366.0,MSIIIb
110340,2024.0,2.0,6.0,366.0,MSIIIb
110340,2024.0,3.0,5.0,366.0,MSIIIb
110340,2024.0,4.0,4.0,366.0,MSIIIb
110340,2024.0,5.0,6.0,366.0,MSIIIb
110340,2024.0,6.0,4.0,366.0,MSIIIb
110340,2024.0,7.0,3.0,366.0,MSIIIb
110340,2024.0,8.0,3.0,366.0,MSIIIb
110340,2024.0,9.0,0.0,366.0,MSIIIb
110340,2024.0,10.0,19.0,366.0,MSIIIb
110340,2024.0,11.0,4.0,366.0,MSIIIb
110345,2024.0,1.0,2.0,330.0,MSIIIb
110345,2024.0,2.0,3.0,330.0,MSIIIb
110345,2024.0,3.0,3.0,330.0,MSIIIb
110345,2024.0,4.0,2.0,330.0,MSIIIb
110345,2024.0,5.0,5.0,330.0,MSIIIb
110345,2024.0,6.0,9.0,330.0,MSIIIb
110345,2024.0,7.0,12.0,330.0,MSIIIb
110345,2024.0,8.0,7.0,330.0,MSIIIb
110345,2024.0,9.0,8.0,330.0,MSIIIb
110345,2024.0,10.0,5.0,330.0,MSIIIb
110345,2024.0,11.0,7.0,330.0,MSIIIb
110350,2024.0,1.0,9.0,669.0,MSIIIb
110350,2024.0,2.0,11.0,669.0,MSIIIb
110350,2024.0,3.0,2.0,669.0,MSIIIb
110350,2024.0,4.0,8.0,669.0,MSIIIb
110350,2024.0,5.0,11.0,669.0,MSIIIb
110350,2024.0,6.0,8.0,669.0,MSIIIb
110350,2024.0,7.0,8.0,669.0,MSIIIb
110350,2024.0,8.0,16.0,669.0,MSIIIb
110350,2024.0,9.0,8.0,669.0,MSIIIb
110350,2024.0,10.0,9.0,669.0,MSIIIb
110350,2024.0,11.0,17.0,669.0,MSIIIb
110351,2024.0,1.0,9.0,490.0,MSIIIb
110351,2024.0,2.0,2.0,490.0,MSIIIb
110351,2024.0,3.0,5.0,490.0,MSIIIb
110351,2024.0,4.0,11.0,490.0,MSIIIb
110351,2024.0,5.0,25.0,490.0,MSIIIb
110351,2024.0,6.0,16.0,490.0,MSIIIb
110351,2024.0,7.0,5.0,490.0,MSIIIb
110351,2024.0,8.0,2.0,490.0,MSIIIb
110351,2024.0,9.0,0.0,490.0,MSIIIb
110351,2024.0,10.0,1.0,490.0,MSIIIb
110351,2024.0,11.0,7.0,490.0,MSIIIb
110352,2024.0,1.0,6.0,388.0,MSIIIb
110352,2024.0,2.0,5.0,388.0,MSIIIb
110352,2024.0,3.0,5.0,388.0,MSIIIb
110352,2024.0,4.0,7.0,388.0,MSIIIb
110352,2024.0,5.0,6.0,388.0,MSIIIb
110352,2024.0,6.0,3.0,388.0,MSIIIb
110352,2024.0,7.0,7.0,388.0,MSIIIb
110352,2024.0,8.0,5.0,388.0,MSIIIb
110352,2024.0,9.0,6.0,388.0,MSIIIb
110352,2024.0,10.0,15.0,388.0,MSIIIb
110352,2024.0,11.0,9.0,388.0,MSIIIb
110353,2024.0,1.0,6.0,303.0,MSIIIb
110353,2024.0,2.0,2.0,303.0,MSIIIb
110353,2024.0,3.0,1.0,303.0,MSIIIb
110353,2024.0,4.0,11.0,303.0,MSIIIb
110353,2024.0,5.0,1.0,303.0,MSIIIb
110353,2024.0,6.0,9.0,303.0,MSIIIb
110353,2024.0,7.0,7.0,303.0,MSIIIb
110353,2024.0,8.0,1.0,303.0,MSIIIb
110353,2024.0,9.0,5.0,303.0,MSIIIb
110353,2024.0,10.0,0.0,303.0,MSIIIb
110353,2024.0,11.0,2.0,303.0,MSIIIb
110354,2024.0,1.0,6.0,539.0,MSIIIb
110354,2024.0,2.0,12.0,539.0,MSIIIb
110354,2024.0,3.0,14.0,539.0,MSIIIb
110354,2024.0,4.0,7.0,539.0,MSIIIb
110354,2024.0,5.0,10.0,539.0,MSIIIb
110354,2024.0,6.0,6.0,539.0,MSIIIb
110354,2024.0,7.0,12.0,539.0,MSIIIb
110354,2024.0,8.0,8.0,539.0,MSIIIb
110354,2024.0,9.0,3.0,539.0,MSIIIb
110354,2024.0,10.0,5.0,539.0,MSIIIb
110354,2024.0,11.0,5.0,539.0,MSIIIb
110355,2024.0,1.0,9.0,363.0,MSIIIb
110355,2024.0,2.0,7.0,363.0,MSIIIb
110355,2024.0,3.0,3.0,363.0,MSIIIb
110355,2024.0,4.0,10.0,363.0,MSIIIb
110355,2024.0,5.0,8.0,363.0,MSIIIb
110355,2024.0,6.0,4.0,363.0,MSIIIb
110355,2024.0,7.0,5.0,363.0,MSIIIb
110355,2024.0,8.0,6.0,363.0,MSIIIb
110355,2024.0,9.0,5.0,363.0,MSIIIb
110355,2024.0,10.0,6.0,363.0,MSIIIb
110355,2024.0,11.0,7.0,363.0,MSIIIb
110360,2024.0,1.0,16.0,664.0,MSIIIb
110360,2024.0,2.0,9.0,664.0,MSIIIb
110360,2024.0,3.0,36.0,664.0,MSIIIb
110360,2024.0,4.0,11.0,664.0,MSIIIb
110360,2024.0,5.0,4.0,664.0,MSIIIb
110360,2024.0,6.0,5.0,664.0,MSIIIb
110360,2024.0,7.0,9.0,664.0,MSIIIb
110360,2024.0,8.0,0.0,664.0,MSIIIb
110360,2024.0,9.0,0.0,664.0,MSIIIb
110360,2024.0,10.0,3.0,664.0,MSIIIb
110360,2024.0,11.0,3.0,664.0,MSIIIb
110361,2024.0,1.0,16.0,614.0,MSIIIb
110361,2024.0,2.0,11.0,614.0,MSIIIb
110361,2024.0,3.0,10.0,614.0,MSIIIb
110361,2024.0,4.0,15.0,614.0,MSIIIb
110361,2024.0,5.0,19.0,614.0,MSIIIb
110361,2024.0,6.0,4.0,614.0,MSIIIb
110361,2024.0,7.0,11.0,614.0,MSIIIb
110361,2024.0,8.0,12.0,614.0,MSIIIb
110361,2024.0,9.0,8.0,614.0,MSIIIb
110361,2024.0,10.0,9.0,614.0,MSIIIb
110361,2024.0,11.0,7.0,614.0,MSIIIb
110362,2024.0,1.0,3.0,365.0,MSIIIb
110362,2024.0,2.0,5.0,365.0,MSIIIb
110362,2024.0,3.0,3.0,365.0,MSIIIb
110362,2024.0,4.0,5.0,365.0,MSIIIb
110362,2024.0,5.0,2.0,365.0,MSIIIb
110362,2024.0,6.0,6.0,365.0,MSIIIb
110362,2024.0,7.0,3.0,365.0,MSIIIb
110362,2024.0,8.0,5.0,365.0,MSIIIb
110362,2024.0,9.0,3.0,365.0,MSIIIb
110362,2024.0,10.0,0.0,365.0,MSIIIb
110362,2024.0,11.0,6.0,365.0,MSIIIb
110364,2024.0,1.0,3.0,223.0,MSIIIb
110364,2024.0,2.0,4.0,223.0,MSIIIb
110364,2024.0,3.0,3.0,223.0,MSIIIb
110364,2024.0,4.0,3.0,223.0,MSIIIb
110364,2024.0,5.0,3.0,223.0,MSIIIb
110364,2024.0,6.0,2.0,223.0,MSIIIb
110364,2024.0,7.0,3.0,223.0,MSIIIb
110364,2024.0,8.0,2.0,223.0,MSIIIb
110364,2024.0,9.0,2.0,223.0,MSIIIb
110364,2024.0,10.0,2.0,223.0,MSIIIb
110364,2024.0,11.0,1.0,223.0,MSIIIb
110366,2024.0,1.0,5.0,597.0,MSIIIb
110366,2024.0,2.0,0.0,597.0,MSIIIb
110366,2024.0,3.0,13.0,597.0,MSIIIb
110366,2024.0,4.0,13.0,597.0,MSIIIb
110366,2024.0,5.0,9.0,597.0,MSIIIb
110366,2024.0,6.0,9.0,597.0,MSIIIb
110366,2024.0,7.0,12.0,597.0,MSIIIb
110366,2024.0,8.0,16.0,597.0,MSIIIb
110366,2024.0,9.0,11.0,597.0,MSIIIb
110366,2024.0,10.0,15.0,597.0,MSIIIb
110366,2024.0,11.0,7.0,597.0,MSIIIb
110369,2024.0,1.0,4.0,499.0,MSIIIb
110369,2024.0,2.0,7.0,499.0,MSIIIb
110369,2024.0,3.0,14.0,499.0,MSIIIb
110369,2024.0,4.0,11.0,499.0,MSIIIb
110369,2024.0,5.0,4.0,499.0,MSIIIb
110369,2024.0,6.0,12.0,499.0,MSIIIb
110369,2024.0,7.0,14.0,499.0,MSIIIb
110369,2024.0,8.0,8.0,499.0,MSIIIb
110369,2024.0,9.0,3.0,499.0,MSIIIb
110369,2024.0,10.0,5.0,499.0,MSIIIb
110369,2024.0,11.0,7.0,499.0,MSIIIb
110370,2024.0,1.0,6.0,239.0,MSIIIb
110370,2024.0,2.0,4.0,239.0,MSIIIb
110370,2024.0,3.0,2.0,239.0,MSIIIb
110370,2024.0,4.0,4.0,239.0,MSIIIb
110370,2024.0,5.0,7.0,239.0,MSIIIb
110370,2024.0,6.0,1.0,239.0,MSIIIb
110370,2024.0,7.0,4.0,239.0,MSIIIb
110370,2024.0,8.0,4.0,239.0,MSIIIb
110370,2024.0,9.0,0.0,239.0,MSIIIb
110370,2024.0,10.0,2.0,239.0,MSIIIb
110370,2024.0,11.0,1.0,239.0,MSIIIb
110375,2024.0,1.0,3.0,150.0,MSIIIb
110375,2024.0,2.0,4.0,150.0,MSIIIb
110375,2024.0,3.0,1.0,150.0,MSIIIb
110375,2024.0,4.0,6.0,150.0,MSIIIb
110375,2024.0,5.0,4.0,150.0,MSIIIb
110375,2024.0,6.0,0.0,150.0,MSIIIb
110375,2024.0,7.0,0.0,150.0,MSIIIb
110375,2024.0,8.0,1.0,150.0,MSIIIb
110375,2024.0,9.0,0.0,150.0,MSIIIb
110375,2024.0,10.0,0.0,150.0,MSIIIb
110375,2024.0,11.0,0.0,150.0,MSIIIb
110378,2024.0,1.0,8.0,147.0,MSIIIb
110378,2024.0,2.0,1.0,147.0,MSIIIb
110378,2024.0,3.0,1.0,147.0,MSIIIb
110378,2024.0,4.0,3.0,147.0,MSIIIb
110378,2024.0,5.0,7.0,147.0,MSIIIb
110378,2024.0,6.0,3.0,147.0,MSIIIb
110378,2024.0,7.0,1.0,147.0,MSIIIb
110378,2024.0,8.0,5.0,147.0,MSIIIb
110378,2024.0,9.0,3.0,147.0,MSIIIb
110378,2024.0,10.0,4.0,147.0,MSIIIb
110378,2024.0,11.0,3.0,147.0,MSIIIb
110379,2024.0,1.0,3.0,294.0,MSIIIb
110379,2024.0,2.0,4.0,294.0,MSIIIb
110379,2024.0,3.0,6.0,294.0,MSIIIb
110379,2024.0,4.0,2.0,294.0,MSIIIb
110379,2024.0,5.0,4.0,294.0,MSIIIb
110379,2024.0,6.0,4.0,294.0,MSIIIb
110379,2024.0,7.0,8.0,294.0,MSIIIb
110379,2024.0,8.0,3.0,294.0,MSIIIb
110379,2024.0,9.0,2.0,294.0,MSIIIb
110379,2024.0,10.0,6.0,294.0,MSIIIb
110379,2024.0,11.0,0.0,294.0,MSIIIb
110380,2024.0,1.0,2.0,128.0,MSIIIb
110380,2024.0,2.0,0.0,128.0,MSIIIb
110380,2024.0,3.0,2.0,128.0,MSIIIb
110380,2024.0,4.0,1.0,128.0,MSIIIb
110380,2024.0,5.0,0.0,128.0,MSIIIb
110380,2024.0,6.0,1.0,128.0,MSIIIb
110380,2024.0,7.0,1.0,128.0,MSIIIb
110380,2024.0,8.0,1.0,128.0,MSIIIb
110380,2024.0,9.0,0.0,128.0,MSIIIb
110380,2024.0,10.0,0.0,128.0,MSIIIb
110380,2024.0,11.0,10.0,128.0,MSIIIb
110381,2024.0,1.0,1.0,90.0,MSIIIb
110381,2024.0,2.0,1.0,90.0,MSIIIb
110381,2024.0,3.0,1.0,90.0,MSIIIb
110381,2024.0,4.0,5.0,90.0,MSIIIb
110381,2024.0,5.0,2.0,90.0,MSIIIb
110381,2024.0,6.0,0.0,90.0,MSIIIb
110381,2024.0,7.0,1.0,90.0,MSIIIb
110381,2024.0,8.0,0.0,90.0,MSIIIb
110381,2024.0,9.0,1.0,90.0,MSIIIb
110381,2024.0,10.0,3.0,90.0,MSIIIb
110385,2024.0,1.0,3.0,127.0,MSIIIb
110385,2024.0,2.0,6.0,127.0,MSIIIb
110385,2024.0,3.0,1.0,127.0,MSIIIb
110385,2024.0,4.0,3.0,127.0,MSIIIb
110385,2024.0,5.0,3.0,127.0,MSIIIb
110385,2024.0,6.0,1.0,127.0,MSIIIb
110385,2024.0,7.0,0.0,127.0,MSIIIb
110385,2024.0,8.0,1.0,127.0,MSIIIb
110385,2024.0,9.0,0.0,127.0,MSIIIb
110385,2024.0,10.0,0.0,127.0,MSIIIb
110385,2024.0,11.0,2.0,127.0,MSIIIb
110387,2024.0,1.0,1.0,123.0,MSIIIb
110387,2024.0,2.0,0.0,123.0,MSIIIb
110387,2024.0,3.0,1.0,123.0,MSIIIb
110387,2024.0,4.0,2.0,123.0,MSIIIb
110387,2024.0,5.0,2.0,123.0,MSIIIb
110387,2024.0,6.0,1.0,123.0,MSIIIb
110387,2024.0,7.0,1.0,123.0,MSIIIb
110387,2024.0,8.0,4.0,123.0,MSIIIb
110387,2024.0,9.0,1.0,123.0,MSIIIb
110387,2024.0,10.0,2.0,123.0,MSIIIb
110387,2024.0,11.0,2.0,123.0,MSIIIb
110390,2024.0,1.0,5.0,296.0,MSIIIb
110390,2024.0,2.0,4.0,296.0,MSIIIb
110390,2024.0,3.0,2.0,296.0,MSIIIb
110390,2024.0,4.0,4.0,296.0,MSIIIb
110390,2024.0,5.0,3.0,296.0,MSIIIb
110390,2024.0,6.0,3.0,296.0,MSIIIb
110390,2024.0,7.0,6.0,296.0,MSIIIb
110390,2024.0,8.0,8.0,296.0,MSIIIb
